,id,Text,Words,Filtered,HashedFilteredValues,Features,IDF_Mean
145,145,the french bread and the chocolate croissant were so tasty that melt in your mouth flakey chocolatey goodness is the stuff dreams are made of i was a bit disappointed with the macaroons as the cookie part was too hard but the service was great and that croissant more than made up for it ,"['the', 'french', 'bread', 'and', 'the', 'chocolate', 'croissant', 'were', 'so', 'tasty', 'that', 'melt', 'in', 'your', 'mouth', 'flakey', 'chocolatey', 'goodness', 'is', 'the', 'stuff', 'dreams', 'are', 'made', 'of', 'i', 'was', 'a', 'bit', 'disappointed', 'with', 'the', 'macaroons', 'as', 'the', 'cookie', 'part', 'was', 'too', 'hard', 'but', 'the', 'service', 'was', 'great', 'and', 'that', 'croissant', 'more', 'than', 'made', 'up', 'for', 'it']","['french', 'bread', 'chocolate', 'croissant', 'tasty', 'melt', 'mouth', 'flakey', 'chocolatey', 'goodness', 'stuff', 'dreams', 'made', 'bit', 'disappointed', 'macaroons', 'cookie', 'part', 'hard', 'service', 'great', 'croissant', 'made']","(2280,[108,217,260,420,520,778,984,1024,1067,1446,1474,1494,1553,1592,1865,1948,1977,2045,2073,2119,2230],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[108,217,260,420,520,778,984,1024,1067,1446,1474,1494,1553,1592,1865,1948,1977,2045,2073,2119,2230],[4.505349850705881,4.505349850705881,1.3698556347767308,3.2525868822105126,3.11905548958599,3.5890591188317256,4.851816618052089,3.4067375620377707,3.0698707702723587,2.7135903814778253,2.063002815336676,2.2027647577118348,1.5875791186216013,4.505349850705881,3.5890591188317256,1.0088422892394002,1.7972996496036704,3.0012724539296065,1.979621206397625,1.055362304874293,2.89591193827178])",2.6117103331382987
146,146,i came here after seeing that their yelp reviews were so great unfortunately their macaroon werent pistachio is my favorite flavor and usually the only flavor i get the pistachio macaroons here were brown unlike other places green it didn't look as appealing so i decided to try other flavors lucky i did because after purchase a dozen of macaroons i tired the pistachio and it was stale i thought that maybe they all just taste like that so i tired another flavor and the others were fine but not great like the ones i've tired at other places the macaroon are cheaper here and if you check in you get one for free but what is the point if they aren't even good ,"['i', 'came', 'here', 'after', 'seeing', 'that', 'their', 'yelp', 'reviews', 'were', 'so', 'great', 'unfortunately', 'their', 'macaroon', 'werent', 'pistachio', 'is', 'my', 'favorite', 'flavor', 'and', 'usually', 'the', 'only', 'flavor', 'i', 'get', 'the', 'pistachio', 'macaroons', 'here', 'were', 'brown', 'unlike', 'other', 'places', 'green', 'it', ""didn't"", 'look', 'as', 'appealing', 'so', 'i', 'decided', 'to', 'try', 'other', 'flavors', 'lucky', 'i', 'did', 'because', 'after', 'purchase', 'a', 'dozen', 'of', 'macaroons', 'i', 'tired', 'the', 'pistachio', 'and', 'it', 'was', 'stale', 'i', 'thought', 'that', 'maybe', 'they', 'all', 'just', 'taste', 'like', 'that', 'so', 'i', 'tired', 'another', 'flavor', 'and', 'the', 'others', 'were', 'fine', 'but', 'not', 'great', 'like', 'the', 'ones', ""i've"", 'tired', 'at', 'other', 'places', 'the', 'macaroon', 'are', 'cheaper', 'here', 'and', 'if', 'you', 'check', 'in', 'you', 'get', 'one', 'for', 'free', 'but', 'what', 'is', 'the', 'point', 'if', 'they', ""aren't"", 'even', 'good']","['came', 'seeing', 'yelp', 'reviews', 'great', 'unfortunately', 'macaroon', 'werent', 'pistachio', 'favorite', 'flavor', 'usually', 'flavor', 'get', 'pistachio', 'macaroons', 'brown', 'unlike', 'places', 'green', 'look', 'appealing', 'decided', 'try', 'flavors', 'lucky', 'purchase', 'dozen', 'macaroons', 'tired', 'pistachio', 'stale', 'thought', 'maybe', 'taste', 'like', 'tired', 'another', 'flavor', 'others', 'fine', 'great', 'like', 'ones', 'tired', 'places', 'macaroon', 'cheaper', 'check', 'get', 'one', 'free', 'point', 'even', 'good']","(2280,[39,72,184,225,260,268,460,488,505,558,574,606,609,658,690,762,854,948,988,1127,1213,1222,1271,1299,1375,1404,1408,1535,1539,1545,1559,1705,1967,2004,2046,2062,2073,2081,2094,2119,2127,2273,2279],[2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0])","(2280,[39,72,184,225,260,268,460,488,505,558,574,606,609,658,690,762,854,948,988,1127,1213,1222,1271,1299,1375,1404,1408,1535,1539,1545,1559,1705,1967,2004,2046,2062,2073,2081,2094,2119,2127,2273,2279],[2.921654825964915,4.505349850705881,3.8122026701459353,3.8122026701459353,2.7397112695534616,4.099884742597716,2.10745457790751,1.0713626462207342,4.505349850705881,3.403978939598691,2.5594397016505672,1.6721365066496643,3.0012724539296065,2.800601758467455,3.0698707702723587,2.2027647577118348,3.8122026701459353,3.8122026701459353,4.099884742597716,4.099884742597716,1.7327611284660993,12.299654227793148,3.4067375620377707,2.800601758467455,7.2777249270781335,1.5349353851361793,2.633547673804289,10.767177356495177,3.2525868822105126,3.11905548958599,2.1539745935424026,4.505349850705881,3.0012724539296065,4.505349850705881,2.1539745935424026,3.5890591188317256,1.979621206397625,3.4067375620377707,3.2525868822105126,2.110724609748586,6.813475124075541,3.5890591188317256,3.11905548958599])",2.856626102962471
147,147,it was such a pleasant experience got to enjoy some delicious macaroons with peppermint tea note: check in to get a free macaroon ,"['it', 'was', 'such', 'a', 'pleasant', 'experience', 'got', 'to', 'enjoy', 'some', 'delicious', 'macaroons', 'with', 'peppermint', 'tea', 'note:', 'check', 'in', 'to', 'get', 'a', 'free', 'macaroon']","['pleasant', 'experience', 'got', 'enjoy', 'delicious', 'macaroons', 'peppermint', 'tea', 'note:', 'check', 'get', 'free', 'macaroon']","(2280,[39,156,288,465,558,762,887,928,1020,1025,1100,2073,2119],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[39,156,288,465,558,762,887,928,1020,1025,1100,2073,2119],[1.4608274129824574,3.4067375620377707,4.505349850705881,1.3483494295557672,1.7019894697993454,2.2027647577118348,1.9026601652614965,2.633547673804289,3.0012724539296065,2.633547673804289,3.4067375620377707,1.979621206397625,1.055362304874293])",2.402982117146341
148,148,i've never tried their baked goods which are probably excellent based on reviews but i never will now last night after work i was almost run down by their truck they should be more careful about who they let drive their vans ,"[""i've"", 'never', 'tried', 'their', 'baked', 'goods', 'which', 'are', 'probably', 'excellent', 'based', 'on', 'reviews', 'but', 'i', 'never', 'will', 'now', 'last', 'night', 'after', 'work', 'i', 'was', 'almost', 'run', 'down', 'by', 'their', 'truck', 'they', 'should', 'be', 'more', 'careful', 'about', 'who', 'they', 'let', 'drive', 'their', 'vans']","['never', 'tried', 'baked', 'goods', 'probably', 'excellent', 'based', 'reviews', 'never', 'last', 'night', 'work', 'almost', 'run', 'truck', 'careful', 'let', 'drive', 'vans']","(2280,[124,127,189,357,658,737,881,1000,1071,1086,1364,1367,1431,1502,1652,1825,1996,2263],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[124,127,189,357,658,737,881,1000,1071,1086,1364,1367,1431,1502,1652,1825,1996,2263],[3.5890591188317256,4.505349850705881,3.11905548958599,3.5890591188317256,2.800601758467455,2.800601758467455,2.5594397016505672,4.505349850705881,2.5594397016505672,4.980893660327231,3.5890591188317256,3.0012724539296065,2.7135903814778253,2.7135903814778253,3.2525868822105126,3.8122026701459353,3.8122026701459353,2.7135903814778253])",3.1903655236274573
149,149,if u are looking for lousy service cold mocha coffee and pretentious french accents this is the place i now understand why so many americans dislike the french ,"['if', 'u', 'are', 'looking', 'for', 'lousy', 'service', 'cold', 'mocha', 'coffee', 'and', 'pretentious', 'french', 'accents', 'this', 'is', 'the', 'place', 'i', 'now', 'understand', 'why', 'so', 'many', 'americans', 'dislike', 'the', 'french']","['u', 'looking', 'lousy', 'service', 'cold', 'mocha', 'coffee', 'pretentious', 'french', 'accents', 'place', 'understand', 'many', 'americans', 'dislike', 'french']","(2280,[373,446,628,858,920,1315,1553,1644,1742,1871,1948,2031,2116,2148,2236],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(2280,[373,446,628,858,920,1315,1553,1644,1742,1871,1948,2031,2116,2148,2236],[3.5890591188317256,4.505349850705881,4.505349850705881,4.505349850705881,1.6721365066496643,2.633547673804289,1.5875791186216013,4.099884742597716,3.5890591188317256,1.2282051177137039,2.0176845784788005,1.0241097613701886,3.0012724539296065,2.2540580520993854,4.099884742597716])",2.769533158602736
150,150,i'm a macaroon girl 'cause i'm fancy pinky up when you eat one always pinky up i work from home on fridays and after some hours spent at the starbucks nearby the tummy started rumbling right down the street is this lovely bakery filled with very friendly staff it's not overly complicated not overly french and perfectly delicious i had myself a melty turkey panini it didn't last long on that plate to finish it off a hazelnut and a raspberry macaroon raspberry was the winner they don't have sodas so i had to try my best to not pronounce too many r's when ordering a perrier i'll definitely be back ,"[""i'm"", 'a', 'macaroon', 'girl', ""'cause"", ""i'm"", 'fancy', 'pinky', 'up', 'when', 'you', 'eat', 'one', 'always', 'pinky', 'up', 'i', 'work', 'from', 'home', 'on', 'fridays', 'and', 'after', 'some', 'hours', 'spent', 'at', 'the', 'starbucks', 'nearby', 'the', 'tummy', 'started', 'rumbling', 'right', 'down', 'the', 'street', 'is', 'this', 'lovely', 'bakery', 'filled', 'with', 'very', 'friendly', 'staff', ""it's"", 'not', 'overly', 'complicated', 'not', 'overly', 'french', 'and', 'perfectly', 'delicious', 'i', 'had', 'myself', 'a', 'melty', 'turkey', 'panini', 'it', ""didn't"", 'last', 'long', 'on', 'that', 'plate', 'to', 'finish', 'it', 'off', 'a', 'hazelnut', 'and', 'a', 'raspberry', 'macaroon', 'raspberry', 'was', 'the', 'winner', 'they', ""don't"", 'have', 'sodas', 'so', 'i', 'had', 'to', 'try', 'my', 'best', 'to', 'not', 'pronounce', 'too', 'many', ""r's"", 'when', 'ordering', 'a', 'perrier', ""i'll"", 'definitely', 'be', 'back']","['macaroon', 'girl', ""'cause"", 'fancy', 'pinky', 'eat', 'one', 'always', 'pinky', 'work', 'home', 'fridays', 'hours', 'spent', 'starbucks', 'nearby', 'tummy', 'started', 'rumbling', 'right', 'street', 'lovely', 'bakery', 'filled', 'friendly', 'staff', 'overly', 'complicated', 'overly', 'french', 'perfectly', 'delicious', 'melty', 'turkey', 'panini', 'last', 'long', 'plate', 'finish', 'hazelnut', 'raspberry', 'macaroon', 'raspberry', 'winner', 'sodas', 'try', 'best', 'pronounce', 'many', ""r's"", 'ordering', 'perrier', 'definitely', 'back']","(2280,[3,28,29,189,201,319,365,369,425,465,494,498,529,558,673,716,749,792,810,874,1031,1037,1056,1093,1160,1161,1213,1305,1367,1404,1456,1468,1469,1559,1576,1693,1733,1741,1761,1766,1774,1932,1948,1968,2024,2030,2072,2148,2231],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,28,29,189,201,319,365,369,425,465,494,498,529,558,673,716,749,792,810,874,1031,1037,1056,1093,1160,1161,1213,1305,1367,1404,1456,1468,1469,1559,1576,1693,1733,1741,1761,1766,1774,1932,1948,1968,2024,2030,2072,2148,2231],[1.6431489697764121,3.0012724539296065,1.5875791186216013,3.11905548958599,1.7019894697993454,3.4067375620377707,3.0012724539296065,4.099884742597716,4.505349850705881,1.3483494295557672,3.0012724539296065,3.2525868822105126,4.099884742597716,3.403978939598691,2.4259083090260445,3.8122026701459353,4.505349850705881,1.8312012012793517,3.5890591188317256,2.2027647577118348,3.5890591188317256,2.308125273369661,4.505349850705881,3.5890591188317256,7.678319104951702,3.8122026701459353,1.7327611284660993,3.8122026701459353,3.0012724539296065,1.5349353851361793,9.010699701411761,3.4067375620377707,4.099884742597716,2.1539745935424026,4.099884742597716,3.5890591188317256,7.624405340291871,3.8122026701459353,3.8122026701459353,3.4067375620377707,2.800601758467455,3.5890591188317256,1.0088422892394002,1.4849249645615181,2.308125273369661,1.7327611284660993,4.505349850705881,2.2540580520993854,3.8122026701459353])",3.0298860935299823
151,151,this place is quiet but cute decided to stop by before starting our busy day the waitress was really nice and the food is tasty but my favorite is their plain coffee it's not burned or watery like most cafes ,"['this', 'place', 'is', 'quiet', 'but', 'cute', 'decided', 'to', 'stop', 'by', 'before', 'starting', 'our', 'busy', 'day', 'the', 'waitress', 'was', 'really', 'nice', 'and', 'the', 'food', 'is', 'tasty', 'but', 'my', 'favorite', 'is', 'their', 'plain', 'coffee', ""it's"", 'not', 'burned', 'or', 'watery', 'like', 'most', 'cafes']","['place', 'quiet', 'cute', 'decided', 'stop', 'starting', 'busy', 'day', 'waitress', 'really', 'nice', 'food', 'tasty', 'favorite', 'plain', 'coffee', 'burned', 'watery', 'like', 'cafes']","(2280,[223,436,584,606,690,949,1030,1137,1173,1176,1184,1250,1494,1533,1589,1871,2031,2091,2094,2205],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[223,436,584,606,690,949,1030,1137,1173,1176,1184,1250,1494,1533,1589,1871,2031,2091,2094,2205],[4.505349850705881,2.5594397016505672,4.505349850705881,1.6721365066496643,1.5349353851361793,1.8662925210906218,1.5875791186216013,3.8122026701459353,1.8662925210906218,3.2525868822105126,3.8122026701459353,2.1539745935424026,2.2027647577118348,3.2525868822105126,3.5890591188317256,1.2282051177137039,1.0241097613701886,3.8122026701459353,3.2525868822105126,1.9404004932443437])",2.6715128977567284
152,152,wonderful delightful people working there fabulous breads and pastries delicious coffee and a cozy euro patisserie ambience we need one in every neighborhood ,"['wonderful', 'delightful', 'people', 'working', 'there', 'fabulous', 'breads', 'and', 'pastries', 'delicious', 'coffee', 'and', 'a', 'cozy', 'euro', 'patisserie', 'ambience', 'we', 'need', 'one', 'in', 'every', 'neighborhood']","['wonderful', 'delightful', 'people', 'working', 'fabulous', 'breads', 'pastries', 'delicious', 'coffee', 'cozy', 'euro', 'patisserie', 'ambience', 'need', 'one', 'every', 'neighborhood']","(2280,[206,339,465,568,569,945,951,1105,1275,1404,1679,1776,1777,1798,1842,1871,2125],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[206,339,465,568,569,945,951,1105,1275,1404,1679,1776,1777,1798,1842,1871,2125],[2.633547673804289,2.5594397016505672,1.3483494295557672,3.2525868822105126,3.2525868822105126,4.099884742597716,3.2525868822105126,2.4904468301636156,4.099884742597716,1.5349353851361793,1.6149780928097157,2.2540580520993854,2.89591193827178,2.7135903814778253,4.099884742597716,1.2282051177137039,2.633547673804289])",2.7037897147595182
153,153,i very much enjoy the coffee and croissants here i would make it a regular habit except i find the prices inflated probably for the best to keep my figure and diet in check ,"['i', 'very', 'much', 'enjoy', 'the', 'coffee', 'and', 'croissants', 'here', 'i', 'would', 'make', 'it', 'a', 'regular', 'habit', 'except', 'i', 'find', 'the', 'prices', 'inflated', 'probably', 'for', 'the', 'best', 'to', 'keep', 'my', 'figure', 'and', 'diet', 'in', 'check']","['much', 'enjoy', 'coffee', 'croissants', 'make', 'regular', 'habit', 'except', 'find', 'prices', 'inflated', 'probably', 'best', 'keep', 'figure', 'diet', 'check']","(2280,[3,404,737,762,794,830,845,928,1234,1273,1653,1659,1721,1833,1871,2074,2157],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,404,737,762,794,830,845,928,1234,1273,1653,1659,1721,1833,1871,2074,2157],[1.6431489697764121,3.11905548958599,2.800601758467455,2.2027647577118348,3.5890591188317256,3.2525868822105126,2.4904468301636156,2.633547673804289,4.505349850705881,3.5890591188317256,2.0204432009178803,3.2525868822105126,4.505349850705881,1.7972996496036704,1.2282051177137039,4.099884742597716,3.4067375620377707])",2.9491839679927403
154,154,great crepes i'd highly recommend them and the earl gray macaroons they have are an unusual but delicious flavor the service is good too ,"['great', 'crepes', ""i'd"", 'highly', 'recommend', 'them', 'and', 'the', 'earl', 'gray', 'macaroons', 'they', 'have', 'are', 'an', 'unusual', 'but', 'delicious', 'flavor', 'the', 'service', 'is', 'good', 'too']","['great', 'crepes', 'highly', 'recommend', 'earl', 'gray', 'macaroons', 'unusual', 'delicious', 'flavor', 'service', 'good']","(2280,[260,323,465,488,680,768,1375,1553,1809,1919,2119,2221],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[260,323,465,488,680,768,1375,1553,1809,1919,2119,2221],[1.3698556347767308,3.2525868822105126,1.3483494295557672,1.0713626462207342,3.5890591188317256,2.633547673804289,2.4259083090260445,1.5875791186216013,4.099884742597716,2.800601758467455,1.055362304874293,2.2027647577118348])",2.2864051980582256
155,155,for pastries beignets croissants and macaroons this place won't disappoint savory crepes are a favorite they also have wonderful fresh breads and classic french sandwiches like ham and cheese ,"['for', 'pastries', 'beignets', 'croissants', 'and', 'macaroons', 'this', 'place', ""won't"", 'disappoint', 'savory', 'crepes', 'are', 'a', 'favorite', 'they', 'also', 'have', 'wonderful', 'fresh', 'breads', 'and', 'classic', 'french', 'sandwiches', 'like', 'ham', 'and', 'cheese']","['pastries', 'beignets', 'croissants', 'macaroons', 'place', 'disappoint', 'savory', 'crepes', 'favorite', 'also', 'wonderful', 'fresh', 'breads', 'classic', 'french', 'sandwiches', 'like', 'ham', 'cheese']","(2280,[82,339,388,606,690,792,1068,1105,1409,1656,1679,1833,1897,1918,1919,1948,2031,2119],[1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[82,339,388,606,690,792,1068,1105,1409,1656,1679,1833,1897,1918,1919,1948,2031,2119],[3.0012724539296065,2.5594397016505672,3.2525868822105126,3.3442730132993286,1.5349353851361793,1.8312012012793517,2.633547673804289,2.4904468301636156,2.0204432009178803,2.3652836872096095,1.6149780928097157,1.7972996496036704,4.505349850705881,2.3652836872096095,2.800601758467455,1.0088422892394002,1.0241097613701886,1.055362304874293])",2.16869775915164
