Department,date,year,MonthN,WeekD,SEASONAL,DAY_PART,Quantity,Net Total,Avg Sale per Product
Bread,9/6/16,2016,9,Tue,Cool Season,03-Early Evening,12,49,4.083333333
Bread,9/6/16,2016,9,Tue,Cool Season,04-Evening,5,20,4
Bread,9/7/16,2016,9,Wed,Cool Season,01-Morning,12,50,4.166666667
Bread,9/7/16,2016,9,Wed,Cool Season,02-Afternoon,25,88.5,3.54
Bread,9/7/16,2016,9,Wed,Cool Season,03-Early Evening,8,27,3.375
Bread,9/7/16,2016,9,Wed,Cool Season,04-Evening,8,25,3.125
Bread,9/8/16,2016,9,Thu,Cool Season,01-Morning,14,46.5,3.321428571
Bread,9/8/16,2016,9,Thu,Cool Season,02-Afternoon,25,80.05,3.202
Bread,9/8/16,2016,9,Thu,Cool Season,03-Early Evening,10,32.5,3.25
Bread,9/8/16,2016,9,Thu,Cool Season,04-Evening,5,13,2.6
Bread,9/9/16,2016,9,Fri,Cool Season,01-Morning,9,36.65,4.072222222
Bread,9/9/16,2016,9,Fri,Cool Season,02-Afternoon,24,79.55,3.314583333
Bread,9/9/16,2016,9,Fri,Cool Season,03-Early Evening,14,54.5,3.892857143
Bread,9/9/16,2016,9,Fri,Cool Season,04-Evening,2,7,3.5
Bread,9/10/16,2016,9,Sat,Cool Season,01-Morning,28,101,3.607142857
Bread,9/10/16,2016,9,Sat,Cool Season,02-Afternoon,23,85.5,3.717391304
Bread,9/10/16,2016,9,Sat,Cool Season,03-Early Evening,9,36,4
Bread,9/11/16,2016,9,Sun,Cool Season,01-Morning,31,143,4.612903226
Bread,9/11/16,2016,9,Sun,Cool Season,02-Afternoon,21,82,3.904761905
Bread,9/11/16,2016,9,Sun,Cool Season,03-Early Evening,2,7.5,3.75
Bread,9/12/16,2016,9,Mon,Cool Season,01-Morning,10,31.1,3.11
Bread,9/12/16,2016,9,Mon,Cool Season,02-Afternoon,19,60.5,3.184210526
Bread,9/12/16,2016,9,Mon,Cool Season,03-Early Evening,21,79.5,3.785714286
Bread,9/12/16,2016,9,Mon,Cool Season,04-Evening,5,13,2.6
Bread,9/13/16,2016,9,Tue,Cool Season,01-Morning,14,46.15,3.296428571
Bread,9/13/16,2016,9,Tue,Cool Season,02-Afternoon,25,97.5,3.9
Bread,9/13/16,2016,9,Tue,Cool Season,03-Early Evening,14,56.3,4.021428571
Bread,9/13/16,2016,9,Tue,Cool Season,04-Evening,7,22.5,3.214285714
Bread,9/14/16,2016,9,Wed,Cool Season,01-Morning,13,44.5,3.423076923
Bread,9/14/16,2016,9,Wed,Cool Season,02-Afternoon,17,55.5,3.264705882
Bread,9/14/16,2016,9,Wed,Cool Season,03-Early Evening,26,85.8,3.3
Bread,9/14/16,2016,9,Wed,Cool Season,04-Evening,10,35.5,3.55
Bread,9/15/16,2016,9,Thu,Cool Season,01-Morning,8,33,4.125
Bread,9/15/16,2016,9,Thu,Cool Season,02-Afternoon,20,69.6,3.48
Bread,9/15/16,2016,9,Thu,Cool Season,03-Early Evening,8,29.5,3.6875
Bread,9/15/16,2016,9,Thu,Cool Season,04-Evening,6,25.6,4.266666667
Bread,9/16/16,2016,9,Fri,Cool Season,01-Morning,19,75,3.947368421
Bread,9/16/16,2016,9,Fri,Cool Season,02-Afternoon,21,73.15,3.483333333
Bread,9/16/16,2016,9,Fri,Cool Season,03-Early Evening,20,84.1,4.205
Bread,9/16/16,2016,9,Fri,Cool Season,04-Evening,3,9.5,3.166666667
Bread,9/17/16,2016,9,Sat,Cool Season,01-Morning,25,99.75,3.99
Bread,9/17/16,2016,9,Sat,Cool Season,02-Afternoon,26,104.5,4.019230769
Bread,9/17/16,2016,9,Sat,Cool Season,03-Early Evening,19,59.95,3.155263158
Bread,9/17/16,2016,9,Sat,Cool Season,04-Evening,2,5,2.5
Bread,9/18/16,2016,9,Sun,Cool Season,01-Morning,31,112,3.612903226
Bread,9/18/16,2016,9,Sun,Cool Season,02-Afternoon,23,86.5,3.760869565
Bread,9/19/16,2016,9,Mon,Cool Season,01-Morning,13,41.5,3.192307692
Bread,9/19/16,2016,9,Mon,Cool Season,02-Afternoon,21,78.45,3.735714286
Bread,9/19/16,2016,9,Mon,Cool Season,03-Early Evening,22,76.15,3.461363636
Bread,9/19/16,2016,9,Mon,Cool Season,04-Evening,6,20,3.333333333
Bread,9/20/16,2016,9,Tue,Cool Season,01-Morning,22,69.5,3.159090909
Bread,9/20/16,2016,9,Tue,Cool Season,02-Afternoon,19,77.65,4.086842105
Bread,9/20/16,2016,9,Tue,Cool Season,03-Early Evening,15,50,3.333333333
Bread,9/20/16,2016,9,Tue,Cool Season,04-Evening,5,16,3.2
Bread,9/21/16,2016,9,Wed,Cool Season,01-Morning,16,51.3,3.20625
Bread,9/21/16,2016,9,Wed,Cool Season,02-Afternoon,20,72,3.6
Bread,9/21/16,2016,9,Wed,Cool Season,03-Early Evening,16,56.15,3.509375
Bread,9/21/16,2016,9,Wed,Cool Season,04-Evening,9,25.75,2.861111111
Bread,9/22/16,2016,9,Thu,Cool Season,01-Morning,14,49.65,3.546428571
Bread,9/22/16,2016,9,Thu,Cool Season,02-Afternoon,11,33.75,3.068181818
Bread,9/22/16,2016,9,Thu,Cool Season,03-Early Evening,14,50.15,3.582142857
Bread,9/22/16,2016,9,Thu,Cool Season,04-Evening,6,19.5,3.25
Bread,9/23/16,2016,9,Fri,Cool Season,01-Morning,14,45.5,3.25
Bread,9/23/16,2016,9,Fri,Cool Season,02-Afternoon,23,79.05,3.436956522
Bread,9/23/16,2016,9,Fri,Cool Season,03-Early Evening,24,82.65,3.44375
Bread,9/23/16,2016,9,Fri,Cool Season,04-Evening,3,12,4
Bread,9/24/16,2016,9,Sat,Cool Season,01-Morning,35,122.75,3.507142857
Bread,9/24/16,2016,9,Sat,Cool Season,02-Afternoon,36,119.5,3.319444444
Bread,9/24/16,2016,9,Sat,Cool Season,03-Early Evening,7,32.5,4.642857143
Bread,9/25/16,2016,9,Sun,Cool Season,01-Morning,46,169,3.673913043
Bread,9/25/16,2016,9,Sun,Cool Season,02-Afternoon,29,99,3.413793103
Bread,9/25/16,2016,9,Sun,Cool Season,03-Early Evening,3,9,3
Bread,9/26/16,2016,9,Mon,Cool Season,01-Morning,5,15.65,3.13
Bread,9/26/16,2016,9,Mon,Cool Season,02-Afternoon,19,68.5,3.605263158
Bread,9/26/16,2016,9,Mon,Cool Season,03-Early Evening,21,73.65,3.507142857
Bread,9/26/16,2016,9,Mon,Cool Season,04-Evening,12,42.15,3.5125
Bread,9/27/16,2016,9,Tue,Cool Season,01-Morning,12,41.5,3.458333333
Bread,9/27/16,2016,9,Tue,Cool Season,02-Afternoon,18,71,3.944444444
Bread,9/27/16,2016,9,Tue,Cool Season,03-Early Evening,21,79.95,3.807142857
Bread,9/27/16,2016,9,Tue,Cool Season,04-Evening,7,24.5,3.5
Bread,9/28/16,2016,9,Wed,Cool Season,01-Morning,18,56.95,3.163888889
Bread,9/28/16,2016,9,Wed,Cool Season,02-Afternoon,22,72.9,3.313636364
Bread,9/28/16,2016,9,Wed,Cool Season,03-Early Evening,12,41.15,3.429166667
Bread,9/28/16,2016,9,Wed,Cool Season,04-Evening,7,22.5,3.214285714
Bread,9/29/16,2016,9,Thu,Cool Season,01-Morning,12,35.5,2.958333333
Bread,9/29/16,2016,9,Thu,Cool Season,02-Afternoon,16,50.65,3.165625
Bread,9/29/16,2016,9,Thu,Cool Season,03-Early Evening,16,57.5,3.59375
Bread,9/29/16,2016,9,Thu,Cool Season,04-Evening,11,39.5,3.590909091
Bread,9/30/16,2016,9,Fri,Cool Season,01-Morning,14,52.15,3.725
Bread,9/30/16,2016,9,Fri,Cool Season,02-Afternoon,24,92,3.833333333
Bread,9/30/16,2016,9,Fri,Cool Season,03-Early Evening,21,69.15,3.292857143
Bread,9/30/16,2016,9,Fri,Cool Season,04-Evening,1,2.5,2.5
Bread,10/1/16,2016,10,Sat,Cool Season,01-Morning,36,166.65,4.629166667
Bread,10/1/16,2016,10,Sat,Cool Season,02-Afternoon,35,146.15,4.175714286
Bread,10/1/16,2016,10,Sat,Cool Season,03-Early Evening,13,41.45,3.188461538
Bread,10/2/16,2016,10,Sun,Cool Season,01-Morning,32,102,3.1875
Bread,10/2/16,2016,10,Sun,Cool Season,02-Afternoon,16,70,4.375
Bread,10/3/16,2016,10,Mon,Cool Season,01-Morning,14,47.5,3.392857143
Bread,10/3/16,2016,10,Mon,Cool Season,02-Afternoon,19,64,3.368421053
Bread,10/3/16,2016,10,Mon,Cool Season,03-Early Evening,25,82.75,3.31
Bread,10/3/16,2016,10,Mon,Cool Season,04-Evening,5,13.71,2.742
Bread,10/4/16,2016,10,Tue,Cool Season,01-Morning,24,82.15,3.422916667
Bread,10/4/16,2016,10,Tue,Cool Season,02-Afternoon,23,91.65,3.984782609
Bread,10/4/16,2016,10,Tue,Cool Season,03-Early Evening,27,96,3.555555556
Bread,10/4/16,2016,10,Tue,Cool Season,04-Evening,5,15.15,3.03
Bread,10/5/16,2016,10,Wed,Cool Season,01-Morning,17,61,3.588235294
Bread,10/5/16,2016,10,Wed,Cool Season,02-Afternoon,27,110.65,4.098148148
Bread,10/5/16,2016,10,Wed,Cool Season,03-Early Evening,17,61.4,3.611764706
Bread,10/5/16,2016,10,Wed,Cool Season,04-Evening,6,18.95,3.158333333
Bread,10/6/16,2016,10,Thu,Cool Season,01-Morning,14,54,3.857142857
Bread,10/6/16,2016,10,Thu,Cool Season,02-Afternoon,14,47.5,3.392857143
Bread,10/6/16,2016,10,Thu,Cool Season,03-Early Evening,23,74.95,3.258695652
Bread,10/6/16,2016,10,Thu,Cool Season,04-Evening,7,23.5,3.357142857
Bread,10/7/16,2016,10,Fri,Cool Season,01-Morning,21,74.5,3.547619048
Bread,10/7/16,2016,10,Fri,Cool Season,02-Afternoon,19,73,3.842105263
Bread,10/7/16,2016,10,Fri,Cool Season,03-Early Evening,24,104.05,4.335416667
Bread,10/7/16,2016,10,Fri,Cool Season,04-Evening,3,10.5,3.5
Bread,10/8/16,2016,10,Sat,Cool Season,01-Morning,38,164,4.315789474
Bread,10/8/16,2016,10,Sat,Cool Season,02-Afternoon,30,104.5,3.483333333
Bread,10/8/16,2016,10,Sat,Cool Season,03-Early Evening,9,30,3.333333333
Bread,10/9/16,2016,10,Sun,Cool Season,01-Morning,33,124.75,3.78030303
Bread,10/9/16,2016,10,Sun,Cool Season,02-Afternoon,30,119.2,3.973333333
Bread,10/9/16,2016,10,Sun,Cool Season,03-Early Evening,1,3.5,3.5
Bread,10/9/16,2016,10,Sun,Cool Season,04-Evening,1,3.5,3.5
Bread,10/10/16,2016,10,Mon,Cool Season,01-Morning,17,56.2,3.305882353
Bread,10/10/16,2016,10,Mon,Cool Season,02-Afternoon,16,59.15,3.696875
Bread,10/10/16,2016,10,Mon,Cool Season,03-Early Evening,29,91.5,3.155172414
Bread,10/10/16,2016,10,Mon,Cool Season,04-Evening,9,31,3.444444444
Bread,10/11/16,2016,10,Tue,Cool Season,01-Morning,18,61,3.388888889
Bread,10/11/16,2016,10,Tue,Cool Season,02-Afternoon,17,61.3,3.605882353
Bread,10/11/16,2016,10,Tue,Cool Season,03-Early Evening,23,95.65,4.158695652
Bread,10/11/16,2016,10,Tue,Cool Season,04-Evening,9,26.65,2.961111111
Bread,10/12/16,2016,10,Wed,Cool Season,01-Morning,4,13,3.25
Bread,10/12/16,2016,10,Wed,Cool Season,02-Afternoon,13,45.95,3.534615385
Bread,10/12/16,2016,10,Wed,Cool Season,03-Early Evening,18,68.15,3.786111111
Bread,10/12/16,2016,10,Wed,Cool Season,04-Evening,9,33,3.666666667
Bread,10/13/16,2016,10,Thu,Cool Season,01-Morning,10,38,3.8
Bread,10/13/16,2016,10,Thu,Cool Season,02-Afternoon,19,66.45,3.497368421
Bread,10/13/16,2016,10,Thu,Cool Season,03-Early Evening,20,69,3.45
Bread,10/13/16,2016,10,Thu,Cool Season,04-Evening,12,39.15,3.2625
Bread,10/14/16,2016,10,Fri,Cool Season,01-Morning,29,115.8,3.993103448
Bread,10/14/16,2016,10,Fri,Cool Season,02-Afternoon,29,123.55,4.260344828
Bread,10/14/16,2016,10,Fri,Cool Season,03-Early Evening,22,88,4
Bread,10/14/16,2016,10,Fri,Cool Season,04-Evening,7,28.65,4.092857143
Bread,10/15/16,2016,10,Sat,Cool Season,01-Morning,53,202.1,3.813207547
Bread,10/15/16,2016,10,Sat,Cool Season,02-Afternoon,23,94.6,4.113043478
Bread,10/15/16,2016,10,Sat,Cool Season,03-Early Evening,7,21.5,3.071428571
Bread,10/16/16,2016,10,Sun,Cool Season,01-Morning,28,101.3,3.617857143
Bread,10/16/16,2016,10,Sun,Cool Season,02-Afternoon,19,70.16,3.692631579
Bread,10/16/16,2016,10,Sun,Cool Season,03-Early Evening,7,22.5,3.214285714
Bread,10/17/16,2016,10,Mon,Cool Season,01-Morning,17,70.5,4.147058824
Bread,10/17/16,2016,10,Mon,Cool Season,02-Afternoon,18,67.05,3.725
Bread,10/17/16,2016,10,Mon,Cool Season,03-Early Evening,17,56.95,3.35
Bread,10/17/16,2016,10,Mon,Cool Season,04-Evening,7,27,3.857142857
Bread,10/18/16,2016,10,Tue,Cool Season,01-Morning,11,37.5,3.409090909
Bread,10/18/16,2016,10,Tue,Cool Season,02-Afternoon,9,29.5,3.277777778
Bread,10/18/16,2016,10,Tue,Cool Season,03-Early Evening,17,59,3.470588235
Bread,10/18/16,2016,10,Tue,Cool Season,04-Evening,10,38.5,3.85
Bread,10/19/16,2016,10,Wed,Cool Season,01-Morning,13,46.6,3.584615385
Bread,10/19/16,2016,10,Wed,Cool Season,02-Afternoon,21,84.7,4.033333333
Bread,10/19/16,2016,10,Wed,Cool Season,03-Early Evening,18,70.5,3.916666667
Bread,10/19/16,2016,10,Wed,Cool Season,04-Evening,8,20.7,2.5875
Bread,10/20/16,2016,10,Thu,Cool Season,01-Morning,11,47,4.272727273
Bread,10/20/16,2016,10,Thu,Cool Season,02-Afternoon,22,89.9,4.086363636
Bread,10/20/16,2016,10,Thu,Cool Season,03-Early Evening,12,47.5,3.958333333
Bread,10/20/16,2016,10,Thu,Cool Season,04-Evening,6,25,4.166666667
Bread,10/21/16,2016,10,Fri,Cool Season,01-Morning,17,81.9,4.817647059
Bread,10/21/16,2016,10,Fri,Cool Season,02-Afternoon,12,57.45,4.7875
Bread,10/21/16,2016,10,Fri,Cool Season,03-Early Evening,14,61.7,4.407142857
Bread,10/21/16,2016,10,Fri,Cool Season,04-Evening,4,11.5,2.875
Bread,10/22/16,2016,10,Sat,Cool Season,01-Morning,40,164.15,4.10375
Bread,10/22/16,2016,10,Sat,Cool Season,02-Afternoon,25,101.2,4.048
Bread,10/22/16,2016,10,Sat,Cool Season,03-Early Evening,12,51.9,4.325
Bread,10/23/16,2016,10,Sun,Cool Season,01-Morning,25,96.3,3.852
Bread,10/23/16,2016,10,Sun,Cool Season,02-Afternoon,29,96.65,3.332758621
Bread,10/24/16,2016,10,Mon,Cool Season,01-Morning,13,46,3.538461538
Bread,10/24/16,2016,10,Mon,Cool Season,02-Afternoon,17,55.55,3.267647059
Bread,10/24/16,2016,10,Mon,Cool Season,03-Early Evening,22,72.25,3.284090909
Bread,10/24/16,2016,10,Mon,Cool Season,04-Evening,6,17.5,2.916666667
Bread,10/25/16,2016,10,Tue,Cool Season,01-Morning,13,52.55,4.042307692
Bread,10/25/16,2016,10,Tue,Cool Season,02-Afternoon,19,66.2,3.484210526
Bread,10/25/16,2016,10,Tue,Cool Season,03-Early Evening,26,87.15,3.351923077
Bread,10/25/16,2016,10,Tue,Cool Season,04-Evening,5,15,3
Bread,10/26/16,2016,10,Wed,Cool Season,01-Morning,20,79.75,3.9875
Bread,10/26/16,2016,10,Wed,Cool Season,02-Afternoon,21,87.3,4.157142857
Bread,10/26/16,2016,10,Wed,Cool Season,03-Early Evening,16,61,3.8125
Bread,10/26/16,2016,10,Wed,Cool Season,04-Evening,8,41.55,5.19375
Bread,10/27/16,2016,10,Thu,Cool Season,01-Morning,19,119,6.263157895
Bread,10/27/16,2016,10,Thu,Cool Season,02-Afternoon,20,69.65,3.4825
Bread,10/27/16,2016,10,Thu,Cool Season,03-Early Evening,18,64.45,3.580555556
Bread,10/27/16,2016,10,Thu,Cool Season,04-Evening,7,28,4
Bread,10/28/16,2016,10,Fri,Cool Season,01-Morning,20,72.92,3.646
Bread,10/28/16,2016,10,Fri,Cool Season,02-Afternoon,29,126.51,4.362413793
Bread,10/28/16,2016,10,Fri,Cool Season,03-Early Evening,21,73.75,3.511904762
Bread,10/28/16,2016,10,Fri,Cool Season,04-Evening,2,6.65,3.325
Bread,10/29/16,2016,10,Sat,Cool Season,01-Morning,51,220.2,4.317647059
Bread,10/29/16,2016,10,Sat,Cool Season,02-Afternoon,25,113,4.52
Bread,10/29/16,2016,10,Sat,Cool Season,03-Early Evening,5,18,3.6
Bread,10/29/16,2016,10,Sat,Cool Season,04-Evening,4,13,3.25
Bread,10/30/16,2016,10,Sun,Cool Season,01-Morning,34,122,3.588235294
Bread,10/30/16,2016,10,Sun,Cool Season,02-Afternoon,41,165.5,4.036585366
Bread,10/31/16,2016,10,Mon,Cool Season,01-Morning,13,49.5,3.807692308
Bread,10/31/16,2016,10,Mon,Cool Season,02-Afternoon,28,122,4.357142857
Bread,10/31/16,2016,10,Mon,Cool Season,03-Early Evening,14,52,3.714285714
Bread,10/31/16,2016,10,Mon,Cool Season,04-Evening,3,9,3
Bread,11/1/16,2016,11,Tue,Cold Season,01-Morning,12,47.5,3.958333333
Bread,11/1/16,2016,11,Tue,Cold Season,02-Afternoon,24,95.2,3.966666667
Bread,11/1/16,2016,11,Tue,Cold Season,03-Early Evening,20,75,3.75
Bread,11/1/16,2016,11,Tue,Cold Season,04-Evening,7,18.75,2.678571429
Bread,11/2/16,2016,11,Wed,Cold Season,01-Morning,17,60.3,3.547058824
Bread,11/2/16,2016,11,Wed,Cold Season,02-Afternoon,28,107.8,3.85
Bread,11/2/16,2016,11,Wed,Cold Season,03-Early Evening,20,76.2,3.81
Bread,11/2/16,2016,11,Wed,Cold Season,04-Evening,4,15.8,3.95
Bread,11/3/16,2016,11,Thu,Cold Season,01-Morning,7,19.5,2.785714286
Bread,11/3/16,2016,11,Thu,Cold Season,02-Afternoon,33,119.79,3.63
Bread,11/3/16,2016,11,Thu,Cold Season,03-Early Evening,24,86.4,3.6
Bread,11/3/16,2016,11,Thu,Cold Season,04-Evening,6,25.5,4.25
Bread,11/4/16,2016,11,Fri,Cold Season,01-Morning,29,98.75,3.405172414
Bread,11/4/16,2016,11,Fri,Cold Season,02-Afternoon,25,110.85,4.434
Bread,11/4/16,2016,11,Fri,Cold Season,03-Early Evening,10,31.5,3.15
Bread,11/4/16,2016,11,Fri,Cold Season,04-Evening,5,14,2.8
Bread,11/5/16,2016,11,Sat,Cold Season,01-Morning,41,168.5,4.109756098
Bread,11/5/16,2016,11,Sat,Cold Season,02-Afternoon,52,199.9,3.844230769
Bread,11/5/16,2016,11,Sat,Cold Season,03-Early Evening,10,35.9,3.59
Bread,11/6/16,2016,11,Sun,Cold Season,01-Morning,35,122.15,3.49
Bread,11/6/16,2016,11,Sun,Cold Season,02-Afternoon,26,98.3,3.780769231
Bread,11/7/16,2016,11,Mon,Cold Season,01-Morning,11,44.25,4.022727273
Bread,11/7/16,2016,11,Mon,Cold Season,02-Afternoon,31,117.1,3.777419355
Bread,11/7/16,2016,11,Mon,Cold Season,03-Early Evening,30,103.65,3.455
Bread,11/7/16,2016,11,Mon,Cold Season,04-Evening,8,26,3.25
Bread,11/8/16,2016,11,Tue,Cold Season,01-Morning,15,49,3.266666667
Bread,11/8/16,2016,11,Tue,Cold Season,02-Afternoon,36,157.5,4.375
Bread,11/8/16,2016,11,Tue,Cold Season,03-Early Evening,29,98.25,3.387931034
Bread,11/8/16,2016,11,Tue,Cold Season,04-Evening,3,7.5,2.5
Bread,11/9/16,2016,11,Wed,Cold Season,01-Morning,12,56,4.666666667
Bread,11/9/16,2016,11,Wed,Cold Season,02-Afternoon,20,94.65,4.7325
Bread,11/9/16,2016,11,Wed,Cold Season,03-Early Evening,18,56.7,3.15
Bread,11/9/16,2016,11,Wed,Cold Season,04-Evening,8,24,3
Bread,11/10/16,2016,11,Thu,Cold Season,01-Morning,12,76,6.333333333
Bread,11/10/16,2016,11,Thu,Cold Season,02-Afternoon,30,122.65,4.088333333
Bread,11/10/16,2016,11,Thu,Cold Season,03-Early Evening,22,92.65,4.211363636
Bread,11/10/16,2016,11,Thu,Cold Season,04-Evening,4,17.5,4.375
Bread,11/11/16,2016,11,Fri,Cold Season,01-Morning,28,98.5,3.517857143
Bread,11/11/16,2016,11,Fri,Cold Season,02-Afternoon,29,153.3,5.286206897
Bread,11/11/16,2016,11,Fri,Cold Season,03-Early Evening,19,80.65,4.244736842
Bread,11/11/16,2016,11,Fri,Cold Season,04-Evening,2,6,3
Bread,11/12/16,2016,11,Sat,Cold Season,01-Morning,47,158.65,3.375531915
Bread,11/12/16,2016,11,Sat,Cold Season,02-Afternoon,41,181.85,4.435365854
Bread,11/12/16,2016,11,Sat,Cold Season,03-Early Evening,3,10,3.333333333
Bread,11/12/16,2016,11,Sat,Cold Season,04-Evening,1,2.5,2.5
Bread,11/13/16,2016,11,Sun,Cold Season,01-Morning,30,113.25,3.775
Bread,11/13/16,2016,11,Sun,Cold Season,02-Afternoon,44,160.9,3.656818182
Bread,11/13/16,2016,11,Sun,Cold Season,03-Early Evening,1,5,5
Bread,11/14/16,2016,11,Mon,Cold Season,01-Morning,19,70.5,3.710526316
Bread,11/14/16,2016,11,Mon,Cold Season,02-Afternoon,21,77.45,3.688095238
Bread,11/14/16,2016,11,Mon,Cold Season,03-Early Evening,22,90.05,4.093181818
Bread,11/14/16,2016,11,Mon,Cold Season,04-Evening,6,20.5,3.416666667
Bread,11/15/16,2016,11,Tue,Cold Season,01-Morning,14,57.25,4.089285714
Bread,11/15/16,2016,11,Tue,Cold Season,02-Afternoon,19,70,3.684210526
Bread,11/15/16,2016,11,Tue,Cold Season,03-Early Evening,17,70,4.117647059
Bread,11/15/16,2016,11,Tue,Cold Season,04-Evening,7,25,3.571428571
Bread,11/16/16,2016,11,Wed,Cold Season,01-Morning,15,51.8,3.453333333
Bread,11/16/16,2016,11,Wed,Cold Season,02-Afternoon,16,71.6,4.475
Bread,11/16/16,2016,11,Wed,Cold Season,03-Early Evening,22,80.8,3.672727273
Bread,11/16/16,2016,11,Wed,Cold Season,04-Evening,11,41.5,3.772727273
Bread,11/17/16,2016,11,Thu,Cold Season,01-Morning,10,54.25,5.425
Bread,11/17/16,2016,11,Thu,Cold Season,02-Afternoon,23,99.2,4.313043478
Bread,11/17/16,2016,11,Thu,Cold Season,03-Early Evening,17,62.15,3.655882353
Bread,11/17/16,2016,11,Thu,Cold Season,04-Evening,6,33.5,5.583333333
Bread,11/18/16,2016,11,Fri,Cold Season,01-Morning,19,95.7,5.036842105
Bread,11/18/16,2016,11,Fri,Cold Season,02-Afternoon,24,97.2,4.05
Bread,11/18/16,2016,11,Fri,Cold Season,03-Early Evening,19,72,3.789473684
Bread,11/18/16,2016,11,Fri,Cold Season,04-Evening,4,11.5,2.875
Bread,11/19/16,2016,11,Sat,Cold Season,01-Morning,45,232.55,5.167777778
Bread,11/19/16,2016,11,Sat,Cold Season,02-Afternoon,30,134.3,4.476666667
Bread,11/19/16,2016,11,Sat,Cold Season,03-Early Evening,8,35.51,4.43875
Bread,11/20/16,2016,11,Sun,Cold Season,01-Morning,20,63,3.15
Bread,11/20/16,2016,11,Sun,Cold Season,02-Afternoon,27,96.4,3.57037037
Bread,11/20/16,2016,11,Sun,Cold Season,03-Early Evening,1,7,7
Bread,11/21/16,2016,11,Mon,Cold Season,01-Morning,7,23,3.285714286
Bread,11/21/16,2016,11,Mon,Cold Season,02-Afternoon,24,91.5,3.8125
Bread,11/21/16,2016,11,Mon,Cold Season,03-Early Evening,23,73.75,3.206521739
Bread,11/21/16,2016,11,Mon,Cold Season,04-Evening,11,32.8,2.981818182
Bread,11/22/16,2016,11,Tue,Cold Season,01-Morning,13,62.1,4.776923077
Bread,11/22/16,2016,11,Tue,Cold Season,02-Afternoon,24,114,4.75
Bread,11/22/16,2016,11,Tue,Cold Season,03-Early Evening,25,78.65,3.146
Bread,11/22/16,2016,11,Tue,Cold Season,04-Evening,5,15,3
Bread,11/23/16,2016,11,Wed,Cold Season,01-Morning,54,234.2,4.337037037
Bread,11/23/16,2016,11,Wed,Cold Season,02-Afternoon,48,279.7,5.827083333
Bread,11/23/16,2016,11,Wed,Cold Season,03-Early Evening,22,92,4.181818182
Bread,11/23/16,2016,11,Wed,Cold Season,04-Evening,2,5,2.5
Bread,11/25/16,2016,11,Fri,Cold Season,01-Morning,19,78,4.105263158
Bread,11/25/16,2016,11,Fri,Cold Season,02-Afternoon,21,90.5,4.30952381
Bread,11/25/16,2016,11,Fri,Cold Season,03-Early Evening,3,9.5,3.166666667
Bread,11/26/16,2016,11,Sat,Cold Season,01-Morning,28,133.5,4.767857143
Bread,11/26/16,2016,11,Sat,Cold Season,02-Afternoon,23,148.9,6.473913043
Bread,11/26/16,2016,11,Sat,Cold Season,03-Early Evening,8,32.01,4.00125
Bread,11/27/16,2016,11,Sun,Cold Season,01-Morning,29,122,4.206896552
Bread,11/27/16,2016,11,Sun,Cold Season,02-Afternoon,30,132.9,4.43
Bread,11/27/16,2016,11,Sun,Cold Season,03-Early Evening,2,5.5,2.75
Bread,11/28/16,2016,11,Mon,Cold Season,01-Morning,11,39.5,3.590909091
Bread,11/28/16,2016,11,Mon,Cold Season,02-Afternoon,22,89.5,4.068181818
Bread,11/28/16,2016,11,Mon,Cold Season,03-Early Evening,24,73.95,3.08125
Bread,11/28/16,2016,11,Mon,Cold Season,04-Evening,5,12,2.4
Bread,11/29/16,2016,11,Tue,Cold Season,01-Morning,12,43.65,3.6375
Bread,11/29/16,2016,11,Tue,Cold Season,02-Afternoon,24,87.95,3.664583333
Bread,11/29/16,2016,11,Tue,Cold Season,03-Early Evening,23,91.6,3.982608696
Bread,11/29/16,2016,11,Tue,Cold Season,04-Evening,11,40,3.636363636
Bread,11/30/16,2016,11,Wed,Cold Season,01-Morning,15,63.5,4.233333333
Bread,11/30/16,2016,11,Wed,Cold Season,02-Afternoon,18,81.3,4.516666667
Bread,11/30/16,2016,11,Wed,Cold Season,03-Early Evening,23,80,3.47826087
Bread,11/30/16,2016,11,Wed,Cold Season,04-Evening,4,14,3.5
Bread,12/1/16,2016,12,Thu,Cold Season,01-Morning,18,61.05,3.391666667
Bread,12/1/16,2016,12,Thu,Cold Season,02-Afternoon,26,98.65,3.794230769
Bread,12/1/16,2016,12,Thu,Cold Season,03-Early Evening,28,109.65,3.916071429
Bread,12/1/16,2016,12,Thu,Cold Season,04-Evening,7,27.5,3.928571429
Bread,12/2/16,2016,12,Fri,Cold Season,01-Morning,20,120.15,6.0075
Bread,12/2/16,2016,12,Fri,Cold Season,02-Afternoon,27,120.35,4.457407407
Bread,12/2/16,2016,12,Fri,Cold Season,03-Early Evening,16,51.4,3.2125
Bread,12/2/16,2016,12,Fri,Cold Season,04-Evening,3,9.5,3.166666667
Bread,12/3/16,2016,12,Sat,Cold Season,01-Morning,38,178,4.684210526
Bread,12/3/16,2016,12,Sat,Cold Season,02-Afternoon,33,119,3.606060606
Bread,12/3/16,2016,12,Sat,Cold Season,03-Early Evening,6,13.5,2.25
Bread,12/3/16,2016,12,Sat,Cold Season,04-Evening,1,2,2
Bread,12/4/16,2016,12,Sun,Cold Season,01-Morning,24,112.9,4.704166667
Bread,12/4/16,2016,12,Sun,Cold Season,02-Afternoon,37,148.5,4.013513514
